"name","mz","rt","MS2.spectrum.name","Candidate.number","Level","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database"
"M108T130",108.047484,129.6665344,NA,3,3,"1-Mercapto-2-propanone","24653-75-6","HMDB0030025","NA","HMDB0030025","(M+NH4)+","0.87876",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M108T606",108.0885656,605.7769775,NA,3,3,"1-Methylhistamine","501-75-7","HMDB0000898","C05127","HMDB0000898","(M+H-H2O)+","8.579418",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M108T517",108.0568013,517.2442932,NA,3,3,"5-Methylcytosine","554-01-8","HMDB0002894","C02376","HMDB0002894","(M+H-H2O)+","2.973598",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M108T792",108.0525774,791.93573,NA,3,3,"5-Methylcytosine","554-01-8","HMDB0002894","C02376","HMDB0002894","(M+H-H2O)+","7.586152",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M109T600",109.1009314,600.4390259,NA,3,3,"Caprylic acid","124-07-2","HMDB0000482","C06423","HMDB0000482","(M+H-2H2O)+","0.49589",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M109T112",109.0319378,112.4570084,NA,3,3,"Dimethylsulfide","75-18-3","HMDB0002303","C00580","HMDB0002303","(M+HCOO+2H)+","0.292295",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M109T1101",109.0647,1100.917603,NA,3,3,"4-Hydroxycyclohexylcarboxylic acid","17419-81-7","HMDB0001988","NA","HMDB0001988","(M+H-2H2O)+","0.110625",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M109T793",109.0648836,793.4324951,NA,3,3,"p-Cresol","106-44-5","HMDB0001858","C01468","HMDB0001858","(M+H)+","0.171805",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M109T232",109.0315209,231.5690384,NA,3,3,"Dimethylsulfide","75-18-3","HMDB0002303","C00580","HMDB0002303","(M+HCOO+2H)+","0.749955",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M109T920",109.1009547,919.8768921,NA,3,3,"Caprylic acid","124-07-2","HMDB0000482","C06423","HMDB0000482","(M+H-2H2O)+","0.43764",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M109T492",109.0648402,492.3842773,NA,3,3,"p-Cresol","106-44-5","HMDB0001858","C01468","HMDB0001858","(M+H)+","0.063305",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M110T331",110.0358895,330.5342712,NA,3,3,"Pyrrolidine","123-75-1","HMDB0031641","NA","HMDB0031641","(M+K)+","2.024483",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M110T495",110.0682243,494.9518127,NA,3,3,"4-Guanidinobutanoic acid","463-00-3","HMDB0003464","C01035","HMDB0003464","(M+H-2H2O)+"," 7.505777",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M110T772",110.0600154,772.4041748,NA,3,3,"3-Butyn-1-al","52844-23-2","HMDB0006853","C06145","HMDB0006853","(M+CH3CN+H)+","0.0016250",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M110T594",110.1042646,593.8414307,NA,3,3,"Toluene","108-88-3","HMDB0034168","C01455","HMDB0034168","(M+NH4)+","19.41086",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M110T691",110.0599038,691.0281677,NA,3,3,"N-Propionylalanine","NA","HMDB0094698","NA","HMDB0094698","(M+H-2H2O)+","0.2235450",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M111T363",110.9897599,363.2998657,NA,3,3,"Nitrous oxide","10024-97-2","HMDB0035807","C00887","HMDB0035807","(2M+Na)+"," 4.163410",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M111T1158",111.0231003,1158.234497,NA,3,3,"Phenylpropiolic acid","637-44-5","HMDB0002359","NA","HMDB0002359","(M+H-2H2O)+","0.55216",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M111T447",111.080204,446.5233917,NA,3,3,"3-Hydroxyisoheptanoic acid","40309-49-7","HMDB0002207","NA","HMDB0002207","(M+H-2H2O)+","0.475785",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M111T633",111.0801576,632.8635864,NA,3,3,"3-Hydroxyisoheptanoic acid","40309-49-7","HMDB0002207","NA","HMDB0002207","(M+H-2H2O)+","0.591785",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M111T1052",111.023347,1052.421204,NA,3,3,"Phenylpropiolic acid","637-44-5","HMDB0002359","NA","HMDB0002359","(M+H-2H2O)+","1.16891",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M111T387",111.0550366,387.4260254,NA,3,3,"Alanylglycine","687-69-4","HMDB0006899","NA","HMDB0006899","(M+H-2H2O)+","0.513975",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M111T755",111.0801937,754.5443115,NA,3,3,"3-Hydroxyisoheptanoic acid","40309-49-7","HMDB0002207","NA","HMDB0002207","(M+H-2H2O)+","0.501535",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M112T523",112.0836049,522.7143555,NA,3,3,"Beta-Aminopropionitrile","151-18-8","HMDB0004101","C05670","HMDB0004101","(M+CH3CN+H)+","8.233255",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M112T614",112.1117768,613.7036133,NA,3,3,"1-Methyl-1,3-cyclohexadiene","1489-56-1","HMDB0031532","NA","HMDB0031532","(M+NH4)+","0.9338",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M112T898",112.1199039,898.4552612,NA,3,3,"1-Methyl-1,3-cyclohexadiene","1489-56-1","HMDB0031532","NA","HMDB0031532","(M+NH4)+","19.38395",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M112T759",112.0839536,759.2109985,NA,3,3,"Beta-Aminopropionitrile","151-18-8","HMDB0004101","C05670","HMDB0004101","(M+CH3CN+H)+","7.361505",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M113T310",113.0539871,310.3869629,NA,3,3,"2,3-Butanediol","513-85-9","HMDB0003156","C00265","HMDB0003156","(M+Na)+","8.48116",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M113T211",113.0540083,211.1082382,NA,3,3,"2,3-Butanediol","513-85-9","HMDB0003156","C00265","HMDB0003156","(M+Na)+","8.42816",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M113T1052",113.0187709,1052.430725,NA,3,3,"L-Lactic acid","79-33-4","HMDB0000190","C00186","HMDB0000190","(M+Na)+","5.557895",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M113T1162",113.0188164,1162.137878,NA,3,3,"L-Lactic acid","79-33-4","HMDB0000190","C00186","HMDB0000190","(M+Na)+","5.444145",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M113T602",113.059812,601.88797,NA,3,3,"Cyclopentadiene","NA","HMDB0061878","NA","HMDB0061878","(M+HCOO+2H)+","0.15452",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M113T711",113.0402201,711.2722168,NA,3,3,"2-Methyl-1-propanethiol","513-44-0","HMDB0031245","NA","HMDB0031245","(M+Na)+","1.497725",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M114T282",114.0376506,282.2016602,NA,3,3,"2,4-Dimethylthiazole","541-58-2","HMDB0032974","NA","HMDB0032974","(M+H)+","1.076703",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M114T415",114.0910824,415.3134155,NA,3,3,"Triethanolamine","102-71-6","HMDB0032538","C06771","HMDB0032538","(M+H-2H2O)+","0.5273775",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M114T655",114.0914216,655.0435181,NA,3,3,"2-Methyl-2-cyclopenten-1-one","1120-73-6","HMDB0031545","NA","HMDB0031545","(M+NH4)+","0.016805",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M114T495",114.0914263,495.1998901,NA,3,3,"2-Methyl-2-cyclopenten-1-one","1120-73-6","HMDB0031545","NA","HMDB0031545","(M+NH4)+","0.028555",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M115T61",114.9704576,61.4982605,NA,3,3,"Cyanosulfurous acid anion","NA","HMDB0012916","NA","HMDB0012916","(M+Na)+","1.333993",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M115T356",115.0751254,356.2586365,NA,3,3,"2-Hydroxy-3-methylpentanoic acid","488-15-3","HMDB0000317","NA","HMDB0000317","(M+H-H2O)+","0.547125",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M115T1054",115.0145057,1053.697083,NA,3,3,"Parabanic Acid","120-89-8","HMDB0062802","NA","HMDB0062802","(M+H)+","1.65942",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M115T1167",115.0144674,1166.925293,NA,3,3,"Parabanic Acid","120-89-8","HMDB0062802","NA","HMDB0062802","(M+H)+","1.56367",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M115T465",115.0750246,465.2496643,NA,3,3,"2-Hydroxy-3-methylpentanoic acid","488-15-3","HMDB0000317","NA","HMDB0000317","(M+H-H2O)+","0.799125",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M115T666",115.0540419,665.8684082,NA,3,3,"3'-carboxy-alpha-chromanol","NA","HMDB0062349","NA","HMDB0062349","(M+H-2H2O)+","0.344155",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M115T255",115.0503513,254.9392548,NA,3,3,"Imidazole","288-32-4","HMDB0001525","C01589","HMDB0001525","(M+HCOO+2H)+","0.257905",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M116T348",116.0702704,348.3939667,NA,3,3,"Propionic acid","79-09-4","HMDB0000237","C00163","HMDB0000237","(M+CH3CN+H)+","0.77259",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M116T498",116.0703191,497.9733582,NA,3,3,"Propionic acid","79-09-4","HMDB0000237","C00163","HMDB0000237","(M+CH3CN+H)+","0.65084",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M116T656",116.1344189,656.1587524,NA,3,3,"Isobutylpropylamine","39190-66-4","HMDB0031244","NA","HMDB0031244","(M+H)+","22.45162",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M117T70",116.96621,69.92455292,NA,3,3,"3,5-Dimethyl-1,2,4-trithiolane","23654-92-4","HMDB0031470","NA","HMDB0031470","(M+H-2H2O)+","3.244185",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M117T1143",116.966273,1143.360107,NA,3,3,"3,5-Dimethyl-1,2,4-trithiolane","23654-92-4","HMDB0031470","NA","HMDB0031470","(M+H-2H2O)+","3.401685",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M117T278",117.0543218,277.5721741,NA,3,3,"Ribitol","488-81-3","HMDB0000508","C00474","HMDB0000508","(M+H-2H2O)+","0.629235",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M117T347",117.0695626,346.9152222,NA,3,3,"3-ethyl-5-methoxyphenol","NA","HMDB0125537","NA","HMDB0125537","(M+H-2H2O)+","0.667565",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M117T458",117.0696188,458.0566406,NA,3,3,"3-ethyl-5-methoxyphenol","NA","HMDB0125537","NA","HMDB0125537","(M+H-2H2O)+","0.527065",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M117T580",117.0696583,580.2912903,NA,3,3,"3-ethyl-5-methoxyphenol","NA","HMDB0125537","NA","HMDB0125537","(M+H-2H2O)+","0.428315",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M117T754",117.0696214,754.3031616,NA,3,3,"3-ethyl-5-methoxyphenol","NA","HMDB0125537","NA","HMDB0125537","(M+H-2H2O)+","0.520565",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M118T44",117.965627,43.60185623,NA,1,3,"Methyl isothiocyanate","556-61-6","HMDB0034106","C18587","HMDB0034106","(M-H+2Na)+","10.73198",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M118T1072",117.9888535,1072.240051,NA,1,3,"3-Sulfinoalanine","1115-65-7","HMDB0000996","C00606","HMDB0000996","(M+H-2H2O)+","17.06227",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M118T981",117.9889977,980.9434204,NA,1,3,"3-Sulfinoalanine","1115-65-7","HMDB0000996","C00606","HMDB0000996","(M+H-2H2O)+","16.70177",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M118T848",118.0777614,847.8459473,NA,3,3,"N-Acetylhistamine ","673-49-4","HMDB0013253","C05135","HMDB0013253","(M+H-2H2O)+"," 3.623527",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M118T116",118.0744499,116.1269379,NA,3,3,"N-Acetylhistamine ","673-49-4","HMDB0013253","C05135","HMDB0013253","(M+H-2H2O)+"," 4.655222",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M118T518",118.0648828,517.6658936,NA,3,3,"Dopamine","62-31-7","HMDB0000073","C03758","HMDB0000073","(M+H-2H2O)+","0.4895025",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M118T345",118.0648598,345.2516785,NA,3,3,"Dopamine","62-31-7","HMDB0000073","C03758","HMDB0000073","(M+H-2H2O)+","0.5470025",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M119T48",118.9815538,48.32503891,NA,3,3,"Methyl propyl trisulfide","17619-36-2","HMDB0031871","NA","HMDB0031871","(M+H-2H2O)+","2.478525",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M119T500",119.052595,500.2316589,NA,3,3,"S-Methyl butanethioate","2432-51-1","HMDB0031191","NA","HMDB0031191","(M+H)+","0.14842",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M119T395",119.0489229,394.769104,NA,3,3,"5-ethylbenzene-1,2,3-triol","NA","HMDB0125534","NA","HMDB0125534","(M+H-2H2O)+","0.428205",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M119T637",119.0852854,636.7884521,NA,3,3,"Methyl 2-octynoate","111-12-6","HMDB0031302","NA","HMDB0031302","(M+H-2H2O)+","0.48573",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M119T1095",119.0187242,1095.490723,NA,3,3,"N-Nitrosodimethylamine","62-75-9","HMDB0031419","C14704","HMDB0031419","(M-H+2Na)+","1.47156",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M119T789",119.0726647,788.6848145,NA,3,3,"Tetrahydropteridine","10593-78-9","HMDB0001216","C05650","HMDB0001216","(M+H-H2O)+","2.671060",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M120T40",119.9817014,40.10855484,NA,1,3,"Amidosulfonic acid","5329-14-6","HMDB0034830","NA","HMDB0034830","(M+Na)+","22.59436",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M120T502",120.0805551,502.0752258,NA,3,3,"Arecoline","63-75-2","HMDB0030353","C10129","HMDB0030353","(M+H-2H2O)+","0.4339125",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M120T302",120.0652806,301.9193115,NA,3,3,"Aminoethoxyacetic acid","NA","HMDB0060587","NA","HMDB0060587","(M+H)+","0.6563850",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M120T615",120.0808514,614.6957397,NA,3,3,"Tyramine","51-67-2","HMDB0000306","C00483","HMDB0000306","(M+H-H2O)+","0.2185525",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M120T701",120.0805536,700.9884033,NA,3,3,"Arecoline","63-75-2","HMDB0030353","C10129","HMDB0030353","(M+H-2H2O)+","0.4376625",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M120T93",120.0442911,93.16458893,NA,3,3,"Trigonelline","535-83-1","HMDB0000875","C01004","HMDB0000875","(M+H-H2O)+","0.2184325",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M120T789",120.0807638,788.7716064,NA,3,3,"Tyramine","51-67-2","HMDB0000306","C00483","HMDB0000306","(M+H-H2O)+","0.0004475",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T81",120.9784344,81.00402451,NA,3,3,"S-Propyl thiosulfate","NA","HMDB0041066","NA","HMDB0041066","(M+H-2H2O)+","2.122245",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T1004",120.9791794,1003.92627,NA,3,3,"S-Propyl thiosulfate","NA","HMDB0041066","NA","HMDB0041066","(M+H-2H2O)+","3.984745",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T330",121.0475118,330.0131226,NA,3,3,"Benzyl methyl sulfide","766-92-7","HMDB0031314","NA","HMDB0031314","(M+H-H2O)+","1.226975",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T451",121.0476469,450.5910034,NA,3,3,"Benzyl methyl sulfide","766-92-7","HMDB0031314","NA","HMDB0031314","(M+H-H2O)+","1.564725",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T516",121.083902,515.68396,NA,3,3,"1-Butanol","71-36-3","HMDB0004327","C06142","HMDB0004327","(M+HCOO+2H)+","5.157355",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T612",121.088709,611.5765991,NA,3,3,"Phenylethanolaminium","NA","HMDB0062626","NA","HMDB0062626","(M+H-H2O)+","1.671422",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T789",121.0676442,789.0980835,NA,3,3,"3-Mercapto-2-methyl-1-butanol","227456-33-9","HMDB0032373","NA","HMDB0032373","(M+H)+","1.35374",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M121T984",121.0171929,984.1154175,NA,3,3,"Fomepizole","7554-65-6","HMDB0015344","C07837","HMDB0015344","(M+K)+","2.236745",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T305",122.0508173,305.2896576,NA,3,3,"Malonic acid","141-82-2","HMDB0000691","C04025","HMDB0000691","(M+NH4)+","14.89671",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T113",122.0363596,112.6379318,NA,3,3,"Chloromethyl methyl ether","107-30-2","HMDB0031332","C19160","HMDB0031332","(M+CH3CN+H)+","0.8322225",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T786",121.9872213,786.3096313,NA,3,3,"Hypothiocyanite","63296-34-4","HMDB0012974","NA","HMDB0012974","(M+HCOO+2H)+"," 8.657623",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T449",122.0317483,449.1587524,NA,3,3,"5-Hydroxypyrazinamide","13924-96-4","HMDB0001978","C01956","HMDB0001978","(M+H-H2O)+"," 7.820297",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T595",122.0360269,595.3239441,NA,3,3,"Chloromethyl methyl ether","107-30-2","HMDB0031332","C19160","HMDB0031332","(M+CH3CN+H)+","1.663973",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T993",121.9869859,992.933,NA,3,3,"Hypothiocyanite","63296-34-4","HMDB0012974","NA","HMDB0012974","(M+HCOO+2H)+"," 9.246123",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T675",122.0678305,675.2767334,NA,3,3,"Pyrimidine","25247-63-6","HMDB0003361","C00396","HMDB0003361","(M+CH3CN+H)+","8.544095",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M122T518",122.0728074,518.4889526,NA,3,3,"Histidinal","23784-15-8","HMDB0012234","NA","HMDB0012234","(M+H-H2O)+","3.863687",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M123T451",123.0745706,450.6655273,NA,3,3,"L-Serine","56-45-1","HMDB0000187","C00065","HMDB0000187","(M+NH4)+","4.806238",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M123T998",122.9848489,997.501709,NA,3,3,"Dimethyl sulfoxide","67-68-5","HMDB0002151","C11143","HMDB0002151","(M-H+2Na)+","0.966510",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M123T595",123.0994464,595.2284546,NA,3,3,"Cyclohexylammonium","NA","HMDB0062716","NA","HMDB0062716","(M+Na)+"," 6.195132",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M123T778",123.0552668,778.2599487,NA,3,3,"1,3-Dimethyluracil","874-14-6","HMDB0002144","NA","HMDB0002144","(M+H-H2O)+","0.026775",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T130",124.0429299,130.3621521,NA,3,3,"2-Mercaptopropanoic acid","79-42-5","HMDB0031520","NA","HMDB0031520","(M+NH4)+","0.4494350",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T369",124.04736,368.575531,NA,3,3,"N-nitrosomethanamine","NA","HMDB0062508","C20306","HMDB0062508","(M+CH3CN+Na)+","2.006893",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T466",124.0756263,465.9909363,NA,3,3,"2-Methylbutyrylglycine","52320-67-9","HMDB0000339","NA","HMDB0000339","(M+H-2H2O)+","0.0424675",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T554",124.0836957,554.0130615,NA,3,3,"1,2-Ethanediamine","107-15-3","HMDB0031225","NA","HMDB0031225","(M+CH3CN+Na)+","2.131415",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T1000",123.9825805,999.7747192,NA,2,3,"Silica","7631-86-9","HMDB0035659","C16459","HMDB0035659","(M+CH3CN+Na)+","0.0618075",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T290",124.0505854,289.9978943,NA,3,3,"Pyrazinamide","98-96-4","HMDB0014483","C01956","HMDB0014483","(M+H)+","0.0590075",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T222",124.0584605,221.5519867,NA,3,3,"2-(2-Methylpropyl)thiazole","18640-74-9","HMDB0031862","NA","HMDB0031862","(M+H-H2O)+","1.351132",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M124T689",124.0587503,689.4054565,NA,3,3,"2-(2-Methylpropyl)thiazole","18640-74-9","HMDB0031862","NA","HMDB0031862","(M+H-H2O)+","2.075632",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M125T103",125.0343574,103.0147171,NA,3,3,"Tricholomic acid","2644-49-7","HMDB0030412","C08298","HMDB0030412","(M+H-2H2O)+","0.373385",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M125T376",125.059561,375.7203064,NA,3,3,"Propyleneglycol diacetate","623-84-7","HMDB0041605","NA","HMDB0041605","(M+H-2H2O)+","0.244665",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M125T463",125.0596858,462.6088715,NA,3,3,"5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone","NA","HMDB0033551","NA","HMDB0033551","(M+H-H2O)+","0.020965",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M125T297",125.0540114,296.6050415,NA,3,3,"Isovaleric acid","503-74-2","HMDB0000718","C08262","HMDB0000718","(M+Na)+","8.42041",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M125T606",125.0959707,606.0591431,NA,3,3,"8-Hydroxyoctanoate","NA","HMDB0061914","NA","HMDB0061914","(M+H-2H2O)+","0.1841875",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M125T737",125.0961703,737.0256653,NA,3,3,"2,3-Dimethyl-2-cyclohexen-1-one","1122-20-9","HMDB0031414","NA","HMDB0031414","(M+H)+","0.138235",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T359",126.06301,358.968399,NA,3,3,"Imidazolone","NA","HMDB0004363","C06195","HMDB0004363","(M+CH3CN+H)+","7.881900",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T260",126.0296398,259.6482239,NA,3,3,"1-Methylpyrrole","96-54-8","HMDB0033113","NA","HMDB0033113","(M-H+2Na)+","1.226428",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T593",126.0992583,593.4763794,NA,3,3,"Diethylenetriamine","111-40-0","HMDB0031413","NA","HMDB0031413","(M+Na)+","2.472827",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T501",126.0911999,501.0671387,NA,3,3,"L-Carnitine","541-15-1","HMDB0000062","C00318","HMDB0000062","(M+H-2H2O)+","0.2336275",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T695",126.0549571,694.9537964,NA,3,3,"Vinylacetylglycine","73122-61-9","HMDB0000894","NA","HMDB0000894","(M+H-H2O)+","0.0348525",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T788",126.0215826,787.7316895,NA,3,3,"Taurine","107-35-7","HMDB0000251","C00245","HMDB0000251","(M+H)+","0.9529625",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T121",126.0630251,121.1713104,NA,3,3,"Imidazolone","NA","HMDB0004363","C06195","HMDB0004363","(M+CH3CN+H)+","7.844150",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T443",126.0310278,443.1123047,NA,3,3,"Ciliatine","2041-14-7","HMDB0011747","C03557","HMDB0011747","(M+H)+","1.129597",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M126T658",126.1276517,658.2098999,NA,3,3,"Cyclohexane","110-82-7","HMDB0029597","C11249","HMDB0029597","(M+CH3CN+H)+","0.12171",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M127T371",126.9928246,371.0155945,NA,3,3,"4-Chlorocatechol","2138-22-9","HMDB0041810","C02375","HMDB0041810","(M+H-H2O)+"," 4.206277",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M127T115",127.0616145,115.2315903,NA,3,3,"2,4-Diamino-6-hydroxypyrimidine","56-06-4","HMDB0002128","NA","HMDB0002128","(M+H)+","0.384165",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M127T1023",127.0344907,1023.18158,NA,3,3,"Tetramethylsilane","NA","HMDB0094690","NA","HMDB0094690","(M+K)+","1.159448",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M127T708",127.0391142,708.3625488,NA,3,3,"1,2,3-Trihydroxybenzene","87-66-1","HMDB0013674","C01108","HMDB0013674","(M+H)+","0.300355",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M127T349",127.0614919,348.7223816,NA,3,3,"2,4-Diamino-6-hydroxypyrimidine","56-06-4","HMDB0002128","NA","HMDB0002128","(M+H)+","0.077665",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M127T481",127.0754257,480.7574921,NA,3,3,"Methyl sorbate","689-89-4","HMDB0029582","NA","HMDB0029582","(M+H)+","0.11534",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M127T609",127.1115464,609.1278687,NA,3,3,"(3R,7R)-1,3,7-Octanetriol","217650-11-8","HMDB0033625","NA","HMDB0033625","(M+H-2H2O)+","0.370105",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
